id,race,sex,age,juv_fel_count,juv_misd_count,priors_count,charge_id,charge_degree..misd.fel.,compas_decile_score,two_year_recid,compas_guess,compas_correct,charge_degree,juv_other_count
8775,2,0,41,0,0,7,28,1,9,0,1,0,1,0
8776,1,0,25,0,0,7,55,1,10,1,1,1,1,0
8777,1,0,21,0,0,1,56,1,4,0,0,1,1,0
8778,1,1,74,0,0,0,123,0,1,0,0,1,0,0
8781,1,0,41,0,0,5,45,0,4,1,0,0,0,0
8783,2,0,57,0,0,11,372,1,7,1,1,1,1,0
8785,3,1,27,0,0,0,326,0,3,0,0,1,0,0
8786,2,0,30,0,1,1,21,0,2,0,0,1,0,0
8787,1,1,33,0,0,3,311,1,6,1,1,1,1,0
8789,1,0,24,0,0,2,128,0,2,0,0,1,0,0
8790,4,0,52,0,0,0,190,1,1,0,0,1,1,0
8791,1,1,29,0,0,0,45,0,6,0,1,0,0,0
8792,1,1,42,0,0,0,253,1,2,1,0,0,1,0
8794,1,1,30,0,0,1,129,1,2,0,0,1,1,1
8797,2,0,33,0,0,0,418,1,5,0,1,0,1,0
8798,3,0,38,0,0,1,169,1,1,0,0,1,1,0
8799,2,0,21,0,0,2,306,1,6,1,1,1,1,1
8800,1,1,41,0,0,9,242,0,4,1,0,0,0,0
8802,2,1,28,0,0,5,28,0,8,0,1,0,0,0
8803,3,0,28,0,0,3,28,1,8,0,1,0,1,0
8805,2,1,52,0,0,3,157,1,1,0,0,1,1,0
8807,3,0,21,0,0,1,306,1,8,0,1,0,1,3
8809,3,1,22,0,0,1,28,1,5,0,1,0,1,0
8812,3,0,32,0,0,3,28,1,3,0,0,1,1,0
8813,2,0,25,0,0,0,85,1,2,1,0,0,1,0
8814,2,1,27,0,0,0,45,0,3,0,0,1,0,0
8816,1,0,35,0,0,0,280,1,2,0,0,1,1,0
8818,2,0,40,0,0,2,45,0,3,0,0,1,0,0
8819,6,1,29,0,0,0,10,1,3,0,0,1,1,0
8820,2,0,24,0,0,2,45,0,9,1,1,1,0,2
8821,2,0,24,5,1,10,306,1,10,1,1,1,1,0
8823,3,0,36,0,1,26,129,1,10,1,1,1,1,0
8826,2,0,54,0,0,13,28,1,6,0,1,0,1,0
8827,3,0,26,0,0,5,129,1,3,0,0,1,1,0
8828,1,0,50,0,0,1,169,1,2,0,0,1,1,0
8830,2,0,21,0,0,1,190,1,7,1,1,1,1,0
8831,3,0,51,0,0,0,45,0,1,0,0,1,0,0
8832,2,0,24,0,0,2,190,1,5,1,1,1,1,2
8834,2,0,33,0,2,11,28,1,8,1,1,1,1,3
8835,2,0,29,0,0,3,283,0,1,0,0,1,0,0
8838,1,1,25,0,0,0,45,0,4,0,0,1,0,0
8841,2,0,38,0,0,0,398,1,3,1,0,0,1,0
8842,1,0,46,0,0,1,28,1,3,0,0,1,1,0
8843,2,0,33,0,0,9,45,0,7,1,1,1,0,2
8844,3,0,31,0,1,19,248,1,7,1,1,1,1,0
8845,6,0,21,0,0,0,16,0,4,0,0,1,0,0
8846,6,0,60,0,0,1,45,0,1,1,0,0,0,0
8847,2,1,39,0,0,3,418,1,5,1,1,1,1,0
8849,2,0,23,0,0,1,28,1,5,0,1,0,1,0
8852,2,1,23,0,0,3,45,0,5,1,1,1,0,0
8854,2,0,35,0,0,4,28,1,4,0,0,1,1,0
8855,1,0,49,0,0,12,292,1,2,1,0,0,1,0
8856,6,0,26,0,0,1,45,0,4,0,0,1,0,0
8857,1,0,27,0,0,0,45,0,5,0,1,0,0,0
8858,2,0,22,0,1,2,129,1,6,0,1,0,1,3
8859,2,1,29,0,0,0,19,1,4,1,0,0,1,0
8861,2,0,31,0,0,0,306,0,9,0,1,0,0,0
8863,3,0,31,0,0,5,89,1,6,1,1,1,1,0
8864,3,1,29,0,0,0,49,1,3,0,0,1,1,0
8865,1,1,65,0,0,0,183,1,1,0,0,1,1,0
8866,3,1,34,0,0,1,45,0,3,0,0,1,0,0
8867,1,0,24,0,0,6,58,1,10,0,1,0,1,2
8869,2,0,46,0,0,0,134,0,2,0,0,1,0,0
8870,6,0,26,0,0,3,15,1,2,0,0,1,1,0
8871,2,0,20,0,0,0,246,1,4,1,0,0,1,0
8873,2,0,29,0,0,16,186,1,10,1,1,1,1,0
8876,2,0,29,0,0,7,61,1,3,0,0,1,1,0
8877,1,1,56,0,0,3,413,1,1,0,0,1,1,0
8879,2,0,21,0,0,0,108,1,4,0,0,1,1,0
8881,2,0,40,0,0,0,306,1,10,1,1,1,1,0
8882,2,0,22,0,0,2,423,0,9,1,1,1,0,0
8884,1,0,39,0,0,0,128,0,1,0,0,1,0,0
8885,2,0,22,0,1,1,49,1,8,1,1,1,1,0
8887,6,1,27,0,0,5,28,1,6,1,1,1,1,0
8889,1,0,36,0,0,1,64,1,2,0,0,1,1,0
8890,2,0,30,0,0,0,77,1,1,0,0,1,1,0
8891,1,0,56,0,0,17,85,1,4,1,0,0,1,0
8893,2,0,36,0,0,0,45,0,6,0,1,0,0,0
8894,2,0,38,0,0,5,410,0,7,0,1,0,0,0
8897,2,0,32,0,0,0,343,1,1,0,0,1,1,0
8899,2,1,34,0,0,5,6,1,9,1,1,1,1,0
8902,6,0,23,0,0,0,283,0,3,0,0,1,0,0
8905,1,0,52,0,0,0,45,0,1,0,0,1,0,0
8906,1,0,20,0,1,1,271,1,10,1,1,1,1,1
8908,2,0,38,0,0,5,45,0,4,0,0,1,0,0
8909,1,0,46,0,0,0,127,0,1,0,0,1,0,0
8910,2,0,27,0,0,0,418,1,4,1,0,0,1,0
8914,2,0,20,0,0,2,15,1,3,1,0,0,1,0
8916,2,1,51,0,0,1,135,0,1,0,0,1,0,0
8918,1,1,29,0,0,1,58,1,2,1,0,0,1,0
8920,2,1,35,0,0,7,129,1,2,1,0,0,1,0
8921,1,0,37,0,0,1,45,0,1,1,0,0,0,0
8922,1,0,63,0,0,0,92,1,1,0,0,1,1,0
8923,2,0,27,0,0,2,343,1,6,0,1,0,1,0
8924,2,0,27,0,0,1,21,1,4,1,0,0,1,0
8925,2,0,27,0,0,0,65,1,5,0,1,0,1,0
8926,2,0,24,0,0,2,283,0,6,1,1,1,0,0
8929,3,0,30,0,0,1,129,1,2,1,0,0,1,0
8930,2,0,32,0,1,13,94,0,8,1,1,1,0,0
8933,1,0,25,0,0,4,190,1,10,1,1,1,1,0
8935,2,0,24,2,1,10,374,0,9,0,1,0,0,0
8936,2,0,27,0,0,0,45,0,1,0,0,1,0,0
8938,2,1,48,0,0,0,45,0,5,0,1,0,0,0
8939,2,1,26,0,0,1,45,0,4,0,0,1,0,0
8940,6,0,58,0,0,0,190,1,1,0,0,1,1,0
8941,1,0,23,0,0,1,58,1,5,1,1,1,1,2
8942,1,0,22,0,1,3,45,0,4,1,0,0,0,1
8943,2,1,51,0,0,4,28,1,1,0,0,1,1,0
8944,2,0,41,0,0,0,28,1,1,0,0,1,1,0
8945,2,0,21,0,0,0,65,1,7,0,1,0,1,0
8946,2,0,32,0,0,1,94,0,7,0,1,0,0,0
8948,6,0,26,0,0,0,45,0,2,0,0,1,0,0
8949,2,1,39,0,0,3,374,0,6,0,1,0,0,0
8950,6,1,48,0,0,0,45,0,1,0,0,1,0,0
8954,1,0,46,0,0,0,45,0,1,0,0,1,0,0
8955,3,0,56,0,0,2,240,0,8,0,1,0,0,0
8957,2,0,22,0,0,1,261,0,7,1,1,1,0,0
8959,6,0,33,0,1,7,395,1,8,1,1,1,1,0
8960,2,0,36,0,0,2,28,1,4,1,0,0,1,0
8961,5,0,20,0,1,1,28,1,9,1,1,1,1,0
8962,1,0,32,0,0,0,45,0,3,0,0,1,0,0
8964,2,0,38,0,0,17,45,0,4,1,0,0,0,0
8967,3,0,64,0,0,1,123,0,1,0,0,1,0,0
8969,2,0,22,0,0,1,58,1,5,1,1,1,1,0
8970,1,0,69,0,0,0,128,0,1,1,0,0,0,0
8971,2,0,26,0,0,2,6,1,4,0,0,1,1,0
8972,2,1,27,0,0,1,45,0,6,1,1,1,0,0
8973,1,1,30,0,0,1,337,0,6,0,1,0,0,0
8974,2,0,22,0,0,2,344,1,8,0,1,0,1,0
8976,1,1,43,0,0,0,21,1,1,0,0,1,1,0
8980,3,0,24,0,0,0,222,1,1,1,0,0,1,0
8981,1,0,22,0,0,2,337,0,4,1,0,0,0,0
8983,1,1,55,0,0,0,134,0,1,0,0,1,0,0
8984,3,0,34,0,0,0,239,0,1,0,0,1,0,0
8988,2,0,20,0,0,1,28,1,2,0,0,1,1,2
8989,2,0,22,0,0,1,337,0,7,1,1,1,0,0
8991,2,0,29,0,4,15,170,1,9,1,1,1,1,1
8992,1,0,33,0,0,9,175,1,9,1,1,1,1,0
8995,1,0,55,0,0,7,174,1,8,0,1,0,1,0
8996,2,0,22,0,0,1,180,1,6,0,1,0,1,0
8997,2,0,55,0,0,1,28,1,1,0,0,1,1,0
8998,1,1,43,0,0,0,190,1,1,1,0,0,1,0
8999,2,0,21,0,0,0,246,1,10,1,1,1,1,3
9003,2,0,38,1,0,6,28,1,4,0,0,1,1,0
9004,2,0,23,0,0,0,28,1,2,0,0,1,1,0
9005,1,1,28,0,0,1,190,0,5,0,1,0,0,0
9008,6,0,45,0,0,0,377,1,1,0,0,1,1,0
9010,2,0,39,0,0,1,6,1,1,0,0,1,1,0
9012,1,0,79,0,0,1,122,0,1,0,0,1,0,0
9013,1,0,48,0,0,1,120,1,1,0,0,1,1,0
9017,3,0,20,0,2,2,58,1,8,1,1,1,1,1
9018,2,0,31,1,0,5,28,0,8,0,1,0,0,0
9020,1,0,30,0,1,4,243,0,5,1,1,1,0,0
9022,2,0,32,0,0,5,129,1,4,1,0,0,1,0
9023,1,0,56,0,0,1,45,0,1,0,0,1,0,0
9027,2,1,28,0,0,0,28,0,8,1,1,1,0,0
9028,2,0,43,0,0,2,45,0,1,0,0,1,0,0
9030,3,0,20,0,0,0,58,1,3,0,0,1,1,2
9031,2,0,27,0,0,21,268,1,7,1,1,1,1,0
9032,2,0,41,0,0,0,45,0,6,0,1,0,0,0
9033,6,0,24,0,0,1,379,1,3,0,0,1,1,0
9034,2,0,43,0,0,3,239,0,1,1,0,0,0,0
9038,2,1,33,0,0,1,28,1,1,0,0,1,1,0
9039,2,0,22,0,0,0,169,1,3,0,0,1,1,0
9040,2,0,34,0,0,3,21,1,1,0,0,1,1,0
9041,1,0,36,0,0,0,128,0,1,0,0,1,0,0
9042,1,0,69,0,0,0,129,1,5,0,1,0,1,0
9043,1,0,32,0,0,5,28,1,5,1,1,1,1,0
9044,2,0,22,0,0,1,105,1,7,1,1,1,1,0
9045,1,0,46,0,0,0,190,1,5,0,1,0,1,0
9046,1,0,34,0,0,1,45,0,5,0,1,0,0,0
9047,3,1,32,0,0,0,45,0,1,0,0,1,0,0
9049,2,0,39,0,0,0,128,0,1,0,0,1,0,0
9054,2,0,25,0,0,6,45,0,7,1,1,1,0,1
9055,3,1,21,0,0,0,45,0,4,1,0,0,0,1
9056,2,0,63,0,0,9,64,1,6,1,1,1,1,0
9058,1,0,24,0,0,8,169,1,4,1,0,0,1,0
9060,1,0,29,0,0,2,177,0,5,0,1,0,0,0
9061,2,0,20,0,3,3,306,1,8,1,1,1,1,0
9062,1,1,40,0,0,0,45,0,5,0,1,0,0,0
9064,2,0,30,0,0,7,28,1,8,1,1,1,1,0
9067,1,0,36,0,0,10,23,0,5,1,1,1,0,0
9070,1,0,50,0,0,5,28,1,7,0,1,0,1,0
9072,2,0,37,0,0,4,94,0,7,1,1,1,0,0
9074,2,0,34,0,0,1,306,1,7,0,1,0,1,0
9075,3,1,35,0,0,0,190,1,2,0,0,1,1,0
9076,2,1,31,0,0,1,45,0,2,1,0,0,0,0
9077,1,0,23,0,0,10,28,1,7,0,1,0,1,1
9079,3,0,22,0,0,0,60,1,4,1,0,0,1,0
9080,1,0,37,0,0,2,28,1,1,1,0,0,1,0
9081,6,0,20,0,0,0,190,1,4,0,0,1,1,0
9083,2,0,54,0,0,22,15,1,7,1,1,1,1,0
9085,1,0,26,0,0,2,317,1,5,0,1,0,1,0
9086,2,0,34,0,0,12,268,1,9,1,1,1,1,0
9087,1,0,59,0,0,2,133,0,1,1,0,0,0,0
9088,1,0,45,0,0,2,306,1,2,0,0,1,1,0
9089,1,0,37,0,0,2,128,0,2,0,0,1,0,0
9091,6,0,38,0,0,0,171,1,1,1,0,0,1,0
9092,1,0,45,0,0,1,169,1,1,1,0,0,1,0
9093,2,0,22,0,0,1,292,1,8,0,1,0,1,0
9094,2,0,24,0,0,3,246,1,8,1,1,1,1,1
9096,2,0,25,0,0,5,21,1,5,0,1,0,1,0
9097,2,0,24,0,0,6,418,1,6,1,1,1,1,0
9099,2,1,52,0,0,3,28,0,3,0,0,1,0,0
9102,2,0,20,0,0,1,45,0,4,1,0,0,0,0
9104,2,0,32,0,0,6,306,1,6,0,1,0,1,0
9106,1,1,32,0,0,2,354,1,2,1,0,0,1,0
9109,1,0,39,0,0,8,28,1,6,0,1,0,1,0
9110,2,0,49,0,0,3,306,1,8,1,1,1,1,0
9111,2,0,20,1,0,1,42,1,4,1,0,0,1,0
9112,1,0,31,0,0,11,28,1,7,1,1,1,1,0
9115,1,0,58,0,0,7,306,1,7,1,1,1,1,0
9116,3,0,50,0,0,2,134,0,1,0,0,1,0,0
9119,2,0,26,0,1,11,379,1,7,1,1,1,1,1
9120,2,0,20,1,0,1,28,1,6,0,1,0,1,0
9123,1,0,39,0,0,1,169,1,1,0,0,1,1,0
9125,1,0,51,0,0,1,45,0,2,1,0,0,0,0
9126,2,0,30,0,0,2,45,0,2,0,0,1,0,0
9127,6,0,39,0,0,0,45,0,1,0,0,1,0,0
9128,1,0,26,1,0,9,28,1,9,1,1,1,1,0
9129,2,0,26,0,0,2,18,1,6,0,1,0,1,0
9130,2,0,35,1,0,13,65,1,9,1,1,1,1,0
9131,6,0,20,0,0,0,45,0,5,0,1,0,0,0
9132,1,1,51,0,0,7,89,1,5,0,1,0,1,0
9133,1,1,26,0,0,0,306,1,5,0,1,0,1,0
9136,2,0,26,0,0,5,60,1,4,0,0,1,1,0
9143,1,0,20,0,0,0,15,1,2,0,0,1,1,2
9144,2,0,28,0,0,0,92,1,3,1,0,0,1,0
9145,2,0,23,0,1,1,127,0,2,1,0,0,0,2
9146,2,1,21,0,0,0,326,0,5,0,1,0,0,0
9147,6,0,25,0,0,0,306,1,9,1,1,1,1,0
9148,1,0,30,0,0,0,60,1,3,0,0,1,1,0
9150,1,0,21,0,2,2,315,1,9,1,1,1,1,7
9155,1,0,20,1,0,1,28,1,7,1,1,1,1,0
9156,1,0,24,0,0,5,28,1,6,1,1,1,1,0
9157,2,0,35,0,0,22,280,1,10,1,1,1,1,0
9158,6,1,27,0,0,0,100,1,3,1,0,0,1,0
9159,1,0,50,0,0,2,28,1,2,1,0,0,1,0
9160,2,0,25,0,0,5,28,0,9,0,1,0,0,0
9161,1,1,48,0,0,1,28,1,9,0,1,0,1,0
9163,2,0,31,1,1,12,337,0,8,1,1,1,0,1
9165,2,0,26,0,0,0,190,1,9,0,1,0,1,0
9166,2,0,22,0,0,0,331,1,4,0,0,1,1,0
9167,2,0,29,0,0,0,280,1,3,0,0,1,1,0
9169,6,0,33,0,0,2,74,1,1,1,0,0,1,0
9170,1,0,52,0,0,1,56,1,1,0,0,1,1,0
9171,3,0,37,0,0,0,45,0,1,1,0,0,0,0
9172,2,0,21,0,0,0,306,1,7,0,1,0,1,0
9173,1,0,21,0,0,1,303,1,8,0,1,0,1,0
9174,1,1,20,0,0,0,183,1,8,1,1,1,1,0
9175,3,0,43,0,0,1,208,0,1,1,0,0,0,0
9176,1,0,30,0,0,1,190,1,1,1,0,0,1,0
9178,2,1,33,0,0,3,402,0,4,1,0,0,0,0
9180,2,0,24,0,0,3,13,1,7,0,1,0,1,0
9181,3,1,52,0,0,0,281,0,1,1,0,0,0,0
9182,2,1,30,0,0,11,90,1,7,1,1,1,1,0
9183,1,1,30,0,0,0,45,0,2,0,0,1,0,0
9185,2,0,47,0,0,13,129,1,2,1,0,0,1,0
9186,2,0,41,0,1,9,240,0,9,0,1,0,0,0
9187,3,0,21,1,0,4,28,1,10,1,1,1,1,0
9188,3,0,53,0,0,1,211,1,1,0,0,1,1,0
9189,1,0,48,0,0,6,165,1,2,0,0,1,1,0
9191,2,0,52,0,0,2,306,1,9,1,1,1,1,0
9192,2,1,34,0,0,1,45,0,1,0,0,1,0,0
9196,1,0,35,0,0,0,317,1,3,1,0,0,1,0
9197,6,0,25,0,0,1,246,1,4,1,0,0,1,0
9200,6,0,39,0,0,1,28,1,4,0,0,1,1,0
9201,2,0,24,0,0,1,246,1,2,1,0,0,1,1
9202,1,1,48,0,0,17,28,1,8,0,1,0,1,0
9203,3,0,31,0,0,1,28,1,7,0,1,0,1,0
9205,3,0,26,0,0,0,28,0,2,0,0,1,0,0
9206,2,0,43,0,0,3,306,1,8,1,1,1,1,0
9207,2,0,25,0,0,1,45,0,2,0,0,1,0,0
9208,2,0,34,0,1,20,306,1,9,1,1,1,1,0
9209,2,0,25,0,0,2,188,1,4,1,0,0,1,0
9210,3,0,24,1,0,4,280,1,6,1,1,1,1,0
9212,1,0,56,0,0,6,252,1,1,0,0,1,1,0
9214,2,0,23,0,0,0,169,1,4,0,0,1,1,0
9215,1,0,21,0,0,0,65,0,4,0,0,1,0,0
9216,1,0,66,0,0,0,45,0,1,0,0,1,0,0
9219,2,0,28,0,0,7,337,0,7,0,1,0,0,0
9220,1,0,29,0,0,0,128,0,1,0,0,1,0,0
9221,1,0,22,0,0,3,306,1,7,1,1,1,1,0
9224,1,0,39,0,0,0,21,1,1,0,0,1,1,0
9225,2,0,33,0,0,9,45,0,8,1,1,1,0,1
9226,1,0,29,0,0,2,28,1,1,1,0,0,1,0
9227,1,0,31,0,0,1,28,1,2,0,0,1,1,0
9229,2,0,22,0,0,0,45,0,8,0,1,0,0,0
9230,1,1,22,0,0,0,45,0,5,0,1,0,0,0
9231,1,0,35,0,0,3,306,1,4,0,0,1,1,2
9232,1,0,29,0,0,3,159,1,4,1,0,0,1,0
9233,2,1,37,0,0,0,306,1,5,0,1,0,1,0
9234,2,1,30,0,0,0,15,1,2,0,0,1,1,0
9235,1,0,56,0,0,1,176,1,1,0,0,1,1,0
9238,2,1,34,0,0,0,253,1,1,0,0,1,1,0
9239,2,0,23,0,0,1,190,1,4,1,0,0,1,0
9240,2,0,27,1,0,1,190,1,5,1,1,1,1,0
9241,1,0,43,0,0,2,28,1,1,0,0,1,1,0
9242,1,0,38,0,0,0,297,1,1,0,0,1,1,0
9243,1,0,39,0,0,3,275,1,3,0,0,1,1,0
9244,2,0,24,0,0,1,246,1,3,1,0,0,1,1
9245,2,0,26,0,0,2,122,0,3,0,0,1,0,0
9246,1,1,55,0,0,0,45,0,1,0,0,1,0,0
9247,2,0,35,0,0,1,190,1,6,1,1,1,1,0
9248,2,0,61,0,0,25,65,1,7,0,1,0,1,0
9249,6,0,33,0,0,0,45,0,1,0,0,1,0,0
9253,1,0,40,0,0,4,336,1,7,0,1,0,1,0
9254,2,0,33,0,0,3,129,1,2,0,0,1,1,0
9255,1,0,26,0,0,0,377,1,6,1,1,1,1,0
9256,1,0,32,0,1,15,28,1,9,1,1,1,1,0
9257,2,0,28,0,0,0,418,1,2,0,0,1,1,0
9258,1,0,45,0,0,0,45,0,1,0,0,1,0,0
9259,1,0,30,0,0,0,190,1,9,1,1,1,1,0
9260,1,1,57,0,0,4,28,1,2,0,0,1,1,0
9261,2,0,26,0,0,3,21,1,7,1,1,1,1,0
9262,2,0,35,0,0,1,159,1,8,0,1,0,1,0
9264,3,0,54,0,0,0,189,1,1,0,0,1,1,0
9266,2,1,29,0,0,0,306,1,5,0,1,0,1,0
9267,1,1,40,0,0,0,127,0,2,0,0,1,0,0
9268,1,0,28,0,0,1,163,1,2,1,0,0,1,0
9269,2,1,25,0,0,0,45,0,2,0,0,1,0,1
9270,2,0,44,0,0,3,127,0,6,0,1,0,0,0
9271,1,0,48,0,0,1,94,0,1,0,0,1,0,0
9272,1,1,59,0,0,1,10,1,1,0,0,1,1,0
9273,1,0,23,0,0,4,270,1,4,1,0,0,1,1
9275,2,0,29,0,0,0,61,1,2,0,0,1,1,0
9276,1,0,56,0,0,0,128,0,1,0,0,1,0,0
9277,2,1,27,0,0,0,45,0,3,0,0,1,0,0
9279,1,1,29,0,0,0,423,0,7,0,1,0,0,0
9280,1,1,34,0,0,4,45,0,4,0,0,1,0,0
9282,2,1,22,0,0,0,190,1,7,0,1,0,1,0
9283,1,0,40,0,0,5,313,1,1,1,0,0,1,0
9284,1,0,31,0,0,0,190,1,1,0,0,1,1,0
9285,2,0,47,0,0,3,15,1,2,0,0,1,1,0
9287,2,0,24,0,0,8,306,1,7,1,1,1,1,0
9288,1,1,20,0,0,1,336,1,4,0,0,1,1,0
9292,2,0,39,0,0,4,175,1,9,0,1,0,1,0
9293,2,0,29,0,0,10,129,1,6,1,1,1,1,0
9295,3,0,30,0,0,2,313,1,2,0,0,1,1,0
9296,2,1,26,0,0,4,186,1,9,1,1,1,1,0
9297,2,0,61,0,0,2,45,0,8,0,1,0,0,0
9298,3,0,37,0,0,3,128,0,4,0,0,1,0,0
9299,6,0,38,0,0,1,297,1,1,1,0,0,1,0
9300,1,0,24,0,0,2,28,1,5,1,1,1,1,0
9303,2,0,30,0,0,0,127,0,9,0,1,0,0,0
9306,2,0,20,0,0,0,31,0,5,1,1,1,0,1
9307,2,0,56,0,0,22,306,1,9,1,1,1,1,0
9308,1,1,50,0,0,3,306,1,3,1,0,0,1,0
9309,6,0,47,0,0,0,229,1,1,0,0,1,1,0
9310,1,0,56,0,0,5,306,1,1,0,0,1,1,0
9311,3,1,58,0,0,1,28,1,5,0,1,0,1,0
9318,2,0,30,0,0,10,28,1,6,1,1,1,1,0
9319,2,0,28,0,0,12,28,0,6,1,1,1,0,0
9320,2,0,59,0,0,1,45,0,1,0,0,1,0,0
9322,2,0,20,1,0,1,280,1,10,1,1,1,1,0
9323,1,0,23,0,1,4,31,0,9,1,1,1,0,0
9324,1,1,28,0,0,2,306,1,6,1,1,1,1,0
9325,3,0,50,0,0,3,306,1,9,1,1,1,1,0
9326,1,0,35,0,0,3,45,0,5,1,1,1,0,0
9327,2,0,22,0,0,1,246,1,9,1,1,1,1,0
9328,3,1,41,0,0,0,190,1,1,0,0,1,1,0
9332,2,0,22,0,0,0,329,1,7,0,1,0,1,0
9334,2,0,46,0,0,3,45,0,6,1,1,1,0,0
9335,2,0,61,0,0,8,306,1,2,1,0,0,1,0
9336,2,0,26,0,0,5,129,1,4,0,0,1,1,0
9337,1,0,44,0,0,1,61,1,5,0,1,0,1,0
9338,2,1,34,0,0,0,45,0,1,1,0,0,0,0
9339,1,0,29,0,0,1,190,1,2,1,0,0,1,0
9341,3,0,20,0,0,1,28,1,10,1,1,1,1,0
9343,2,0,29,0,0,8,374,0,9,0,1,0,0,0
9344,2,0,48,0,0,5,306,1,4,1,0,0,1,0
9346,2,1,31,0,0,0,208,0,6,0,1,0,0,0
9348,1,0,21,0,0,2,28,1,6,0,1,0,1,0
9350,1,0,34,0,0,4,129,1,5,0,1,0,1,0
9351,2,0,54,0,0,21,306,1,6,0,1,0,1,0
9352,1,0,20,0,4,4,186,1,10,0,1,0,1,0
9353,1,0,31,0,0,1,371,1,3,1,0,0,1,0
9354,1,0,22,0,0,0,130,0,4,0,0,1,0,0
9357,2,0,36,0,0,6,45,0,4,0,0,1,0,0
9358,2,0,34,3,1,9,159,1,7,1,1,1,1,0
9359,1,0,36,0,0,3,374,0,1,0,0,1,0,0
9363,2,0,32,0,0,3,303,1,8,1,1,1,1,0
9364,2,0,50,0,0,15,45,0,8,0,1,0,0,0
9365,5,0,47,4,0,22,306,1,10,1,1,1,1,0
9366,6,1,49,0,0,0,45,0,1,0,0,1,0,0
9367,2,1,25,0,0,7,170,1,9,1,1,1,1,0
9369,2,0,31,0,0,1,127,0,4,0,0,1,0,0
9370,2,0,49,0,0,10,190,1,3,1,0,0,1,0
9372,2,0,21,1,0,2,28,1,9,0,1,0,1,1
9375,2,1,26,0,0,5,418,1,7,1,1,1,1,0
9376,6,0,29,0,0,0,61,1,2,0,0,1,1,0
9377,3,0,61,0,0,0,28,1,1,0,0,1,1,0
9378,1,1,25,0,0,2,89,1,9,1,1,1,1,0
9379,6,1,26,0,0,1,190,1,2,0,0,1,1,0
9380,1,0,38,0,0,5,129,1,4,0,0,1,1,0
9381,1,0,35,0,0,2,45,0,1,0,0,1,0,0
9383,2,0,50,0,0,10,28,1,5,0,1,0,1,0
9385,6,0,55,0,0,8,421,1,1,1,0,0,1,0
9386,2,0,32,0,0,4,170,1,4,1,0,0,1,0
9387,1,0,29,0,0,1,28,1,2,0,0,1,1,0
9388,1,0,46,0,0,0,317,1,1,0,0,1,1,0
9392,1,0,53,0,0,1,45,0,5,0,1,0,0,0
9393,1,1,27,0,0,1,28,1,5,1,1,1,1,0
9394,1,0,29,0,0,4,306,1,8,0,1,0,1,0
9397,6,0,26,0,0,0,65,1,1,1,0,0,1,0
9398,2,0,23,0,0,3,45,0,2,1,0,0,0,0
9399,3,0,43,0,0,3,45,0,3,1,0,0,0,0
9401,1,0,24,0,0,1,45,0,2,0,0,1,0,0
9402,2,0,33,0,0,18,186,1,10,1,1,1,1,0
9404,2,0,32,0,0,1,31,0,6,1,1,1,0,0
9405,2,1,38,0,0,7,190,1,10,1,1,1,1,0
9407,2,0,40,0,0,20,129,1,7,0,1,0,1,0
9408,6,1,55,0,0,5,64,1,1,1,0,0,1,0
9412,2,1,36,0,0,1,45,0,1,0,0,1,0,0
9413,2,0,34,0,0,16,303,1,9,1,1,1,1,0
9414,1,0,41,0,0,1,219,0,2,1,0,0,0,0
9415,1,0,57,0,0,7,28,1,1,0,0,1,1,0
9416,2,0,26,0,0,1,28,1,5,0,1,0,1,0
9417,1,0,39,0,0,2,28,1,6,1,1,1,1,0
9419,2,0,45,0,0,0,306,1,3,1,0,0,1,0
9420,2,0,26,0,0,2,129,1,3,0,0,1,1,1
9425,1,1,48,0,0,0,190,1,1,0,0,1,1,0
9428,1,0,52,0,0,7,45,0,2,0,0,1,0,0
9429,3,0,22,0,0,2,28,1,3,1,0,0,1,0
9433,2,1,43,0,0,0,45,0,1,0,0,1,0,0
9434,2,0,35,0,0,2,64,1,1,0,0,1,1,0
9435,1,0,24,0,0,3,306,1,5,0,1,0,1,0
9436,2,0,27,0,0,11,129,1,7,1,1,1,1,0
9437,3,0,23,0,1,2,190,1,9,0,1,0,1,0
9438,2,0,56,0,0,28,15,1,7,0,1,0,1,0
9439,2,0,28,0,0,2,252,1,6,1,1,1,1,0
9440,2,0,21,0,0,0,190,1,5,0,1,0,1,0
9441,2,0,33,0,0,5,45,0,9,1,1,1,0,0
9442,2,0,25,0,0,1,246,1,8,1,1,1,1,0
9443,2,0,36,0,2,17,28,1,8,1,1,1,1,0
9444,1,1,25,0,0,0,297,1,5,0,1,0,1,0
9446,6,0,31,0,0,3,172,1,6,0,1,0,1,0
9448,1,0,46,0,0,0,125,0,5,0,1,0,0,0
9450,2,1,24,0,0,0,28,1,7,0,1,0,1,0
9451,2,0,28,0,0,4,47,1,7,1,1,1,1,0
9452,2,0,28,0,0,12,93,0,7,1,1,1,0,1
9458,2,0,23,0,0,0,122,0,3,1,0,0,0,0
9459,6,0,24,0,0,0,283,0,3,0,0,1,0,0
9460,3,0,40,0,0,0,128,0,3,0,0,1,0,0
9461,3,0,36,0,0,1,45,0,2,0,0,1,0,0
9462,1,0,50,0,0,1,328,0,6,1,1,1,0,0
9463,3,0,33,0,0,1,206,0,1,0,0,1,0,0
9464,1,0,24,0,0,0,45,0,2,0,0,1,0,0
